lineNo;assgNo;prevFixDur;firstfixDur;firstPassFixDur;nextFixDur;firstSaccLen;lastSaccLen;prevFixPos;landingPos;leavingPos;totalFixDur;meanFixDur;regressLen;regressDur;pupilDiamMax;pupilDiamLag;timePrtctg;titleNo;wordNo;target
5997;178;239;99;99;199;84.7835;936.2094;126.3962;44.5;36.9628;238;238;0;992;0.0396;0.2071;0.0177;3;1;0
2022;65;139;119;199;119;644.3456;109.7144;651.7124;90;102.0992;199;99.5;0;0;0.0954;0.0969;0.0242;2;1;0
3689;115;219;139;139;219;160.447;57.0898;170.8011;83.4521;77.9295;139;139;0;0;0.0815;0.3095;0.0283;8;1;0
7811;240;298;199;199;239;194.1198;259.5308;141.0567;79.6194;85.9069;199;199;0;199;0.0016;0.0776;0.019;5;2;0
8800;278;119;239;239;119;776.0195;110.3913;788.0406;11.4127;13.4164;239;239;0;239;0.2133;0.1788;0.0319;9;2;0
6526;194;80;179;179;100;83.6675;120.204;63.8201;49.4191;58.7218;179;179;0;119;0.0901;0.1401;0.0181;1;4;0
1661;52;199;179;179;278;809.0222;430.4257;841.7339;52.6545;38.6005;179;179;0;199;0.1021;0.1171;0.0157;10;1;0
7720;238;139;159;159;298;284.9649;348.509;260.0019;58.3652;54.9386;159;159;0;0;0.0411;0.1816;0.0364;3;4;0
4736;146;219;139;139;159;163.8856;67.8325;141.4107;32.9621;32.6267;139;139;159;139;-0.0639;0.0596;0.0159;2;3;0
3535;109;159;80;80;159;157.7791;140.532;84.5281;75.06;71.8088;80;80;0;0;0.105;0.285;0.02;8;6;0
1864;58;159;139;139;139;210.5024;45.1221;207.4729;8.9443;7.3824;139;139;139;0;0.2029;0.4189;0.0211;8;4;0
2177;70;80;20;20;279;110.5;72.9126;33.9706;75.2629;75.2861;20;20;836;0;0.3729;0.0184;0.0016;6;2;0
4408;136;199;179;179;159;133.6507;127.3862;70.406;67.0019;63.0099;179;179;0;0;0.3262;0.2912;0.0067;10;4;0
9228;289;159;139;139;99;207.7703;187.5167;283.6512;80.5062;84.6537;139;139;0;1074;0.2037;0.2952;0.0067;4;1;0
9251;289;0;100;100;99;122.0656;423.7313;224.0558;96.933;102.4207;139;139;0;417;0.1307;0.2022;0.0067;1;1;0
8190;256;0;199;398;100;0;88.37;0;90.2358;54.2517;398;199;0;278;0.2554;0.3359;0.0341;1;1;0
2138;68;279;538;538;339;327.1395;78.2336;314.6172;27.4089;140.6103;438;219;937;0;0.9659;2.2879;0.1032;3;2;0
2091;66;139;119;119;139;183.8648;379.3761;105.3043;77.9888;69.1158;139;139;0;139;0.0724;0.1859;0.0139;8;7;0
7341;225;80;139;139;139;242.0418;545.6796;143.2934;111.8939;96.7497;139;139;975;139;0.0653;0.1113;0.0139;4;6;0
3934;127;159;238;238;99;51.1981;151.5074;90.1998;38.2655;42.4264;238;238;0;238;0.0006;0.1471;0.0315;3;1;0
573;18;119;159;159;179;212.8057;466.2502;88.459;131.5466;104.1729;159;159;0;0;0.1043;0.1688;0.0262;8;5;0
6337;187;80;99;99;99;126.2864;397.0519;13.4536;116.7444;121.394;99;99;0;99;0.105;0.124;0.0145;5;4;0
10083;308;139;80;80;179;140.0009;131.4002;87.023;57.639;62.3258;80;80;0;0;-0.0268;-0.0043;0.0086;4;4;0
394;12;159;139;139;338;310.2084;149.688;246.13;82.4212;74.609;139;139;0;179;0.0883;0.2373;0.0251;1;4;0
7756;239;199;139;139;139;228.1847;85.856;221.2261;44.5449;19.906;139;139;1253;139;0.0946;0.1806;0.0198;3;5;0
1107;33;119;159;159;258;481.0751;178.5343;275.1818;208.0727;195.8552;159;159;278;2231;0.1189;0.1819;0.0208;1;4;0
10905;336;378;179;179;100;470.3576;184.1962;554.4628;78.3534;73.9899;179;179;0;0;-0.0165;0.1465;0.0153;5;1;0
9721;299;159;199;199;139;208.2793;270.4741;185.3267;16.1012;26.0768;199;199;0;0;0.233;0.3455;0.0431;6;4;0
6092;180;199;139;338;159;389.0145;102.9332;482.1037;93.9601;103.8484;239;239;0;239;0.2126;0.0921;0.0231;2;1;0
6341;187;159;99;198;80;520.3953;116.6812;602.2765;90.1734;90.6601;198;99;0;0;0.124;0.2895;0.0291;7;1;0
7407;226;139;139;139;139;780.0854;200.1406;816.8751;60.9262;51.6841;139;139;0;0;-0.0127;0.0293;0.017;7;1;0
3915;125;139;80;80;139;450.6531;265.6991;429.5137;60.2764;33.3804;80;80;0;80;0.1533;0.3628;0.0125;8;5;0
2165;70;279;179;179;80;144.105;148.0304;87.8465;80.9892;67.7366;179;179;0;0;0.4999;0.4924;0.0145;2;6;0
1136;34;219;179;259;179;136.1112;139.5609;98.0204;51.1566;46.3249;259;129.5;0;0;0.3738;0.3893;0.0335;8;2;0
10215;311;159;119;119;99;220.0006;845.7489;169.0118;41.7433;49.7318;119;119;0;0;0.1237;0.2537;0.0149;3;9;0
9126;286;139;119;119;179;1116.3301;1581.9637;248.0504;1270.0721;1279.2742;119;119;0;0;0.2052;0.1462;0.0132;10;3;0
10834;334;219;159;378;199;120.6493;277.5018;123.6649;188.362;84.8999;378;189;0;0;0.19;0.25;0.0625;1;1;0
9177;287;258;119;119;258;115.0761;451.0291;75.1665;40.0031;50.7986;139;139;954;139;0.1587;0.1022;0.0142;3;4;0
4205;134;139;199;199;199;115.7411;525.1726;47.8539;65.3491;62.7415;199;199;4434;0;0.0755;0.1935;0.0103;3;4;0
301;9;99;239;239;159;371.3812;118.4789;433.0935;64.7012;72.7066;239;239;0;239;0.3034;0.1774;0.0307;10;1;0
9603;296;179;199;338;179;143.6672;220.1113;81.7863;58.4209;208.1538;338;169;0;0;0.0541;0.1206;0.0379;3;4;0
7889;243;99;159;159;219;432.0932;571.9869;445.5974;17.066;21.36;159;159;0;0;0.2418;0.3028;0.0364;10;8;0
7102;216;99;179;318;99;112.9292;138.5036;99.0353;101.3903;86.3264;318;159;0;0;0.0721;0.1151;0.0741;6;1;0
1337;42;139;99;357;100;26.6177;81.5552;67.082;57.1402;97.0696;357;178.5;0;0;0.0767;0.0957;0.0381;4;1;0
7572;231;238;99;99;139;113.5925;270.8967;170.2939;80.1265;85.2482;99;99;0;0;0.0617;0.3207;0.0166;4;1;0
2758;84;219;139;139;259;119.3325;66.7271;115.4123;20.2485;26.6833;139;139;0;0;1.4612;1.3812;0.0337;1;2;0
4445;137;0;139;139;100;0;764.5826;0;154.6302;146.113;139;139;0;0;-0.0328;0.1432;0.0173;5;6;0
3458;106;119;80;80;99;190.2374;471.255;114.7563;77.0097;71.1073;80;80;675;139;0.4603;0.3328;0.022;3;4;0
464;14;179;159;159;179;175.7569;196.5312;61.3514;121.499;112.1885;159;159;0;0;0.1523;0.1613;0.0187;4;2;0
10144;309;139;80;80;99;70.7425;170.4531;92.957;29.2617;29.2104;80;80;0;0;0.1872;0.3397;0.0095;8;1;0
2311;73;219;120;120;100;72.7633;128.1405;29.9666;67.624;66.9123;120;120;200;758;1.7537;1.6042;0.0074;10;4;0
6711;200;99;99;99;99;787.0815;93.0658;816.5415;36.1179;41;99;99;278;0;0.029;0.1795;0.0219;8;1;0
6033;178;139;80;80;99;1551.7633;392.699;458.0393;36.9121;30.7937;80;80;0;80;0.0901;0.3536;0.006;10;6;0
9547;294;199;159;159;99;296.5611;231.2926;242.0331;58.2001;44.3847;159;159;0;0;0.3426;0.6081;0.0267;8;4;0
6090;180;159;139;278;179;204.5153;98.6268;145.0552;59.6029;36.5308;278;139;0;0;0.2126;0.0921;0.0269;2;3;0
4582;142;139;139;219;179;156.7713;144.6695;115.0043;51.5461;56.0022;80;80;0;0;0.0437;0.2337;0.0058;7;2;0
8396;264;179;219;418;239;628.2653;225;501.6742;129.7575;65.0692;418;209;0;0;0.1467;0.1682;0.0943;3;5;0
6454;191;199;99;218;219;82.7602;267.6476;58.8218;64.5078;47.1832;218;109;0;0;0.3484;0.2589;0.0467;1;7;0
4235;134;99;179;179;99;100.6243;110.6368;48.0833;57.1424;59.2663;179;89.5;0;0;0.024;0.0435;0.0092;4;5;0
6282;185;179;219;219;80;131.0467;457.7775;78.5493;69.0797;81.2665;219;219;179;0;0.0385;0.404;0.0324;4;5;0
1005;31;179;338;338;159;177.5197;243.6847;232.0776;59.2558;65.6601;338;338;0;338;0.0194;0.1274;0.029;1;1;0
1588;48;139;139;139;119;105.3862;97.8673;89.8721;137.7652;124.5251;139;139;0;0;0.2446;0.2496;0.0286;7;1;0
1739;54;239;80;80;139;88.8623;132.0947;103.5857;57.0811;56.3494;80;80;0;0;0.2544;0.3933;0.0132;9;1;0
2430;76;100;20;339;299;144.3892;57.2189;274.8982;131.3335;47.8566;339;169.5;0;0;0.3472;1.3177;0.0379;8;1;0
1901;59;139;159;159;179;105.7568;133.7395;76.922;24.3977;21.0297;159;159;0;0;0.2229;0.4009;0.0488;6;1;0
6895;208;99;80;80;80;219.1632;315.0571;181.604;57.2451;64.9173;80;80;0;0;-0.0812;0.6353;0.0387;2;2;0
5829;173;278;258;258;278;80.0765;371.3506;38.0789;55.4617;99.0669;278;139;914;278;0.2565;0.2565;0.05;1;3;0
3380;103;80;80;80;139;152.645;268.8215;23.7697;142.1487;125.7875;80;80;0;0;0.081;0.1335;0.0111;6;2;0
5615;167;298;258;397;338;419.1718;115.9741;383.2558;36.0347;42.7112;238;238;1053;238;0.018;0.114;0.016;1;7;0
9835;303;99;99;99;119;96.3379;217.8124;40.3113;60.6671;73.9797;99;99;0;0;0.135;0.2395;0.0194;6;3;0
7253;222;179;119;238;199;195.4002;162.5131;261.6047;81.2927;85.5132;238;119;0;159;0.0228;0.0818;0.0302;8;1;0
7089;215;199;159;159;80;857.5036;869.9118;794.0006;56.5199;65.0077;159;159;0;0;0.0683;0.4063;0.0287;8;8;0
3422;104;179;119;199;80;128.2663;221.0713;124.2779;23.4201;45.3349;199;99.5;0;0;0.4803;0.0353;0.0439;10;3;0
1633;50;318;119;119;99;200.4507;474.5432;123.9677;84.4304;78.7353;119;119;0;0;0.0591;0.2126;0.0272;6;4;0
10574;324;179;99;99;139;198.2839;195.686;127.0039;82.0061;74.027;99;99;0;0;0.0107;0.1202;0.0172;4;2;0
8634;274;139;139;139;139;75.0417;95.7209;118.8486;64.9384;72.3395;139;139;0;0;0.1748;0.1063;0.0302;6;1;0
10819;333;99;179;179;99;189.4842;318.0605;118.8697;84.0134;85.6052;99;99;0;0;0.124;0.1595;0.0157;5;4;0
4648;144;159;179;179;239;442.6073;142.2744;465.0301;34.7635;26.7255;179;179;2286;179;-0.1273;-0.0238;0.0196;4;3;0
1924;61;179;119;119;80;58.331;81.0062;47.8853;82.0686;72.4034;119;119;0;119;0.0664;0.1029;0.0096;4;3;0
10287;313;80;119;119;99;64.9788;0;47.5184;48.6261;21.9317;119;119;0;0;0.3438;0.3438;0.0673;3;7;0
157;5;239;219;338;80;279.1008;248.0952;186;101.5788;58.3545;338;169;0;139;0.0915;0.1855;0.0302;6;3;0
6563;194;179;139;139;80;716.0939;149.5209;721.7319;15.0083;18.1108;139;139;80;337;0.1656;0.419;0.0141;8;4;0
6403;189;99;99;99;199;641.4415;690.704;583.803;61.4837;74.4648;99;99;0;0;-0.0515;0.1235;0.0179;7;6;0
6674;198;80;119;119;80;147.666;369.4117;61.4003;87.5685;109.492;119;119;0;0;0.0396;0.304;0.0285;6;3;0
7071;215;179;219;219;99;189.0238;309.1622;24.7588;162.6138;102.2399;437;109.25;0;656;0.2128;0.1968;0.0788;1;4;0
8878;280;100;119;119;100;1385.84;154.5;270.6917;85.1499;98.1835;119;119;100;0;0.1987;0.2297;0.0151;8;4;0
3370;103;119;119;119;119;159.4091;258.0237;116.297;48.4381;82.0747;119;119;0;0;0.0845;0.248;0.0166;3;2;0
2801;85;219;339;339;339;217.5575;233.0161;79.7621;129.4923;154.2077;160;160;0;0;1.0317;1.2332;0.0145;8;3;0
10440;319;99;179;179;139;89.9347;201.575;168.6713;73.9797;59.785;179;179;0;417;-0.1038;0.2427;0.0318;1;1;0
7660;236;199;139;238;238;742.43;453.6722;736.6906;12.5;12.6491;238;119;0;258;0.2216;0.2451;0.0239;8;2;0
2612;78;219;319;458;199;80.514;369.3812;140.5276;67.1361;59.0191;339;339;4105;2255;0.9425;1.002;0.0085;7;1;0
6169;182;219;179;338;298;100.8179;294.5819;44.2832;59.7746;125.4611;338;169;298;0;0.0736;0.0231;0.0419;1;4;0
5774;171;99;219;398;199;212.5376;224.7454;123.0041;90.5677;47.0239;398;199;0;0;0.0195;-0.007;0.0401;4;2;0
5406;163;219;139;318;238;231.2385;123.501;135.724;93.094;54.9409;318;159;0;0;0.1102;0.0652;0.0346;3;3;0
7083;215;0;99;99;199;437.1032;159.7568;469.2398;29.3002;45.8394;159;159;3380;278;0.1708;0.4063;0.0287;5;3;0
9772;301;80;219;219;139;371.066;219.2538;347.036;32.311;38.2001;219;219;0;318;0.1285;0.279;0.0253;4;6;0
329;10;159;139;139;139;132.795;215.6879;100.7174;34.2965;38.1608;139;139;0;0;0.0129;0.0639;0.0238;3;2;0
520;15;358;179;318;179;194.4544;237.5084;38.2099;157.8647;142.5491;139;139;4314;0;0.0978;0.0978;0.0147;7;2;0
6334;187;80;159;159;99;397.2908;480.837;334.9343;70.7478;70.7407;159;159;278;0;0.0015;0.124;0.0233;5;5;0
1560;47;119;219;219;80;127.0089;508.5199;108.9036;26.6693;14.5344;219;219;995;0;0.0681;0.0841;0.0271;5;5;0
8541;270;159;179;179;99;236.1086;73.0924;297.2491;58.0194;37.2626;179;179;0;0;0.1507;0.2232;0.0503;5;1;0
8841;279;199;139;139;139;163.01;229.2477;248.7609;88.2043;84.9264;139;139;0;0;0.0208;0.0708;0.0173;7;2;0
4147;133;139;119;119;139;173.0181;116.4989;152.0132;19.8116;16.9189;119;119;0;119;0.1385;0.046;0.0085;1;6;0
3795;121;139;139;139;139;207.6132;285.7866;182.1675;91.0838;78.9589;139;139;0;0;0.2213;0.2943;0.0419;7;3;0
10771;332;139;139;139;179;159.5125;330.2128;152.4729;26.2774;11.7154;139;139;0;0;0.314;0.2635;0.031;2;4;0
4152;133;159;199;338;159;164.5068;86.6747;110.2905;55.3173;205.548;338;169;0;676;0.0395;0.0085;0.0242;3;4;0
2919;89;279;259;259;239;103.3102;283.5353;79.1202;39.5601;62.5;259;259;0;0;0.8442;0.6412;0.0394;3;5;0
5330;161;139;318;318;199;230.411;406.5172;294.0017;76.9415;39.856;318;318;0;318;0.0677;0.1572;0.0383;1;1;0
6379;188;159;219;219;159;97.2895;208.5863;6.7082;92.5864;97.0052;219;219;0;0;0.023;0.663;0.0522;10;5;0
1007;31;159;159;159;238;216.3805;130.9599;98.4784;131.5038;122.8678;159;159;0;119;0.0524;0.1274;0.0136;1;4;0
3160;96;120;259;259;219;111.5437;1292.0639;50.04;95.1236;88.0696;140;140;359;140;1.6561;2.7591;0.018;9;3;0
3984;129;159;179;179;99;114.6571;174.2326;36.8917;82.1842;81.0139;179;179;0;0;-0.0469;0.1101;0.0157;6;2;0
7793;240;159;139;139;119;349.5515;351.3307;352.8867;31.3249;38.1608;139;139;0;0;0.1526;0.1456;0.0133;6;5;0
7516;229;119;80;80;139;111.5437;480.8123;51.6236;85.5643;82.9473;398;199;2705;398;-0.0143;0.1432;0.0572;1;7;0
9577;295;159;119;199;139;157.8171;51.2299;161.5488;79.1344;99.0404;199;99.5;0;119;0.1786;0.0971;0.0393;9;1;0
9852;304;119;219;219;139;164.7741;425.4894;69.8928;99.29;98.1899;219;219;0;3561;0.065;0.139;0.0177;1;4;0
10149;309;99;258;258;219;98.5457;149.5008;67.2681;40.2647;50.01;258;258;0;0;0.3397;0.3397;0.0306;9;5;0
4250;134;99;139;139;179;574.5885;169.7425;655.1923;91.4617;84.5991;139;139;0;0;0.0065;0.2625;0.0072;7;1;0
5369;162;179;139;378;199;313.0994;290.0845;406.7739;95.3362;46.6074;378;189;0;0;0.0812;0.1767;0.0473;3;1;0
5199;157;199;100;100;199;96.0208;100.5;41.6773;77.1751;82.0747;100;100;0;0;0.1008;0.1458;0.0103;6;2;0
8220;256;139;119;119;219;580.5603;110.6345;635.0787;57.0022;31.8904;99;99;0;99;0.2364;0.2754;0.0085;5;2;0
8398;264;239;219;219;199;353.7814;296.2811;557.0323;206.4001;213.115;219;219;199;219;0.0932;0.1682;0.0494;3;4;0
1460;44;199;179;179;139;79.5692;142.7839;142.5938;60.4401;65.4866;179;179;0;358;0.1821;0.0161;0.012;10;1;0
10918;336;99;259;259;119;166.503;227.8163;112.1472;59.5189;73.2547;259;259;0;0;0.085;0.283;0.0221;8;3;0
10321;315;219;199;199;139;386.0534;970.3105;454.8956;82.5651;75.1166;199;199;0;298;0.2023;0.1258;0.0265;4;1;0
10526;321;99;258;357;99;152.1907;91.1071;57.9396;102.1567;121.1827;119;119;0;119;-0.0343;-0.0083;0.0119;1;2;0
7501;229;99;119;119;179;167.503;853.2634;61.3922;117.807;115.1271;119;119;0;0;0.0067;0.0282;0.0171;10;6;0
5827;173;219;139;298;278;264.8443;100.5609;395.6122;140.8128;204.1678;457;228.5;0;457;0.1985;0.2565;0.0821;1;1;0
10390;317;179;99;99;100;90.7979;77.7721;95.2103;19.2938;15.0416;99;99;219;0;0.1352;0.1487;0.0163;8;2;0
3735;118;219;99;99;338;173.5115;429.4147;121.5977;55.9129;51.4782;99;99;0;0;0.3768;0.3768;0.0308;2;4;0
10323;315;80;99;99;298;111.3643;195.0026;65.9242;44.8693;69.9232;99;99;833;139;0.1523;0.0173;0.0132;4;3;0
6672;198;139;179;179;80;114.9478;148.054;159.8405;74.8131;59.298;179;179;0;0;-0.1004;0.304;0.0429;6;1;0
4613;143;179;99;99;199;236.5021;469.3149;186.0672;50.2494;53.1272;99;99;0;0;0.2312;0.2777;0.0115;7;4;0
891;27;199;139;139;159;60.2702;55.3173;120.0167;66.8225;69.5881;139;139;0;139;0.1054;0.5964;0.0324;7;1;0
1555;47;199;99;198;179;398.6142;64.4748;413.0593;33.9779;21.783;198;99;1094;1312;0.0861;0.2081;0.0245;5;2;0
9955;306;199;219;219;199;117.3382;516.8861;152.1611;33.6786;22.2991;219;219;0;219;0.1755;0.1975;0.0147;1;5;0
631;21;99;219;477;298;110.0011;169.5435;109.3709;15.0333;46.5027;477;238.5;0;477;0.1441;0.1611;0.0442;3;3;0
10789;332;99;199;199;119;126.7251;126.3576;99.1413;27.0601;45.3542;199;199;0;0;0.089;0.522;0.0443;7;2;0
9599;296;119;159;159;179;284.2974;143.0079;314.0143;32.8672;37.6198;179;179;537;338;0.0386;0.0621;0.0201;2;3;0
5474;164;99;99;99;258;119.3367;241.5999;94.6414;21.2426;28.5044;99;99;0;0;0.1437;0.3642;0.0084;7;3;0
9113;286;278;99;99;80;196.3982;323.7901;91.2688;105.3209;100.8067;99;99;0;0;0.0617;0.2052;0.011;5;4;0
8470;267;239;119;318;179;173.7074;94.1913;237.0844;62.139;68.9003;318;159;0;0;0.2242;0.2162;0.0632;3;1;0
4423;136;139;179;179;179;225.8058;230.8533;180.0111;48.9719;44.6374;179;179;0;0;0.2442;0.2667;0.0067;3;2;0
7032;213;278;99;99;99;96;131.501;107.8378;45.7056;30.6105;99;99;0;0;0.0008;0.3253;0.0202;9;1;0
8840;279;99;199;199;139;319.5767;163.01;215.1279;115.7325;111.3833;199;199;0;0;0.0463;0.0708;0.0247;6;4;0
949;29;80;80;80;179;143.0638;99.363;125.3555;24.6221;12.0416;80;80;0;0;0.1764;0.2059;0.0274;9;2;0
10663;328;119;99;99;99;226.3454;110.911;178.2274;56.8001;48.0677;99;99;0;0;0.1097;0.1377;0.0098;4;6;0
7837;241;0;80;80;80;0;130.4003;0;60.1041;54.9932;80;80;0;0;0.3498;0.2903;0.0376;1;2;0
4794;148;457;179;179;139;326.7185;82.2876;287.6421;56.626;40.9695;179;179;1452;0;0.2396;0.3006;0.0102;4;3;0
3226;98;259;219;219;259;57.2123;89.3588;17;39.424;44.6878;100;100;0;200;-0.1939;0.0736;0.007;5;2;0
2825;86;239;199;199;179;266.1748;94.1236;234.1367;48.2131;41.7612;199;199;1215;0;0.9667;0.8257;0.0226;4;6;0
10176;310;139;139;238;179;430.308;142.4254;537.5435;122.173;49.8448;238;119;0;0;0.1382;0.2032;0.0306;7;1;0
3728;117;119;80;80;119;303.5334;337.8113;283.5101;34.6771;27.0601;80;80;0;0;0.1651;0.1166;0.0228;7;4;0
10160;310;199;199;199;139;201.3237;201.5589;188.7432;46.0977;43.1393;199;199;377;0;0.2192;0.4172;0.0256;2;3;0
8123;254;159;219;219;139;186.5811;111.2879;113.6354;73.4456;79.0569;219;219;0;0;0.0464;0.2284;0.0432;1;2;0
9165;287;99;179;179;119;83.9434;262.2103;122.8007;71.0721;67.7588;179;179;0;0;0.3167;0.2002;0.0183;10;1;0
1818;57;99;99;99;199;40.05;720.6837;106.0189;66.1853;64.2067;99;99;0;99;-0.0421;0.0259;0.011;8;9;0
6176;182;298;199;199;119;130.0779;78.5064;131.9735;16.14;16.0078;239;239;0;239;0.0096;0.1061;0.0296;2;3;0
6278;185;139;119;119;179;112.8207;131.264;38.4187;76.415;63.5472;119;119;1849;239;0.1545;0.4;0.0176;3;2;0
3397;103;119;219;219;179;262.894;632.4043;188.0479;88.0412;89.1095;219;219;0;0;0.35;0.361;0.0305;3;8;0
10253;312;0;219;219;119;183.0437;212.3682;47.2969;140.0152;126.6462;278;139;0;0;0.1408;0.0843;0.0402;2;2;0
3445;106;0;219;219;80;0;275.2063;0;106.0719;110.1919;219;219;0;0;0.4253;0.3913;0.0602;5;1;0
8286;258;119;278;278;179;104.9976;194.5308;63.7024;46.3249;54.722;278;278;0;0;-0.0591;0.1494;0.0454;3;4;0
7909;245;0;159;159;119;0;188.9874;0;91.8491;75.9605;159;159;0;0;0.3593;0.2648;0.0889;2;1;0
10436;318;238;199;298;219;248.9543;99.2182;273.6732;20.5183;141.2834;298;149;0;0;0.2907;0.2907;0.0635;5;5;0
8199;256;80;159;159;99;243.2057;184.5677;193.0932;48.1274;58.9513;159;159;0;0;0.1239;0.3554;0.0136;8;6;0
7315;224;139;418;418;99;310.3824;309.9823;427.8049;137.3909;129.1559;179;179;0;0;0.0423;0.0723;0.0266;9;1;0
5702;169;219;199;199;139;184;72.1405;134.6477;55.0681;63.4232;199;199;0;0;0.1245;0.1325;0.025;1;3;0
979;30;278;278;278;259;68.6913;78.2768;78.7718;59.5084;68.3411;278;278;3540;0;0.0989;0.1174;0.0285;5;1;0
8929;281;119;99;99;219;261.5578;119.2015;244.0082;14.1156;24.0832;99;99;0;0;0.1737;0.1327;0.0118;10;4;0
6550;194;139;298;458;80;224.5802;353.0287;102.8251;131.1154;42.8981;458;152.6667;1632;317;0.2781;0.248;0.0464;10;7;0
3674;115;80;80;279;80;49.4495;157.6959;95.6033;103.9002;111.5706;279;93;0;0;0.361;0.2135;0.0568;4;1;0
10854;334;139;298;298;219;126.58;1236.1789;182.6609;78.6289;1119.3503;298;298;0;0;0.267;0.3185;0.0493;9;1;0
10096;308;139;219;219;99;73.5425;179.0112;102.6499;55.7719;68.1487;219;219;0;0;-0.0503;0.2347;0.0234;7;2;0
3225;98;80;259;259;219;283.9331;57.2123;357.6171;74.027;91.5123;199;199;0;398;-0.3369;0.0441;0.014;5;1;0
10779;332;99;119;119;139;205.7;120.0135;212.0849;8.5;30.2696;119;119;0;80;0.185;0.204;0.0265;4;2;0
3051;93;179;558;558;160;621.1258;196.3982;736.6315;111.5404;84.4334;558;558;0;498;0.8051;0.8061;0.0423;3;1;0
5627;167;99;179;179;159;97.0155;275.1404;30.4631;68.1487;78.0256;179;179;0;0;0.017;0.052;0.012;3;3;0
8664;275;100;139;139;139;145.7232;531.1841;54.3323;94.4788;83.5419;139;139;0;0;0.1053;0.1568;0.0188;4;6;0
1724;54;99;99;99;179;38.2001;123.0864;104.0481;64.7341;66.3363;99;99;0;198;0.1464;0.2758;0.0163;4;2;0
8635;274;139;139;139;99;95.7209;147.147;88.3629;11.5109;26.4008;139;139;0;0;0.1183;0.1063;0.0302;6;2;0
3128;95;558;239;239;179;115.434;83.5853;116;44.9722;66.547;239;239;0;20;1.1056;2.3481;0.0435;6;1;0
7017;213;0;239;239;139;417.6967;183.6968;492.3749;96.831;96.9149;298;298;0;160;0.1193;0.1468;0.0607;1;1;0
5949;177;159;417;516;179;40.5771;95.4005;110.0182;69.8516;10.4403;516;258;0;516;0.2091;0.1816;0.0806;2;2;0
8340;261;99;139;139;99;442.1629;252.0005;398.0452;43.1856;47.0106;139;139;218;0;0.2644;0.1824;0.0227;4;7;0
355;11;139;159;159;199;140.2257;86.6444;179.0698;46.5108;58.1055;159;159;0;318;0.1169;0.0829;0.0146;7;1;0
6641;197;139;119;119;80;152.8275;71.6746;201.487;51.923;61.2148;119;119;1391;1072;0.1795;0.2776;0.0223;3;3;0
7336;225;99;119;218;139;418.116;249.3657;537.643;148.2228;139.3781;218;109;219;278;0.2003;0.1113;0.0218;4;1;0
1668;52;139;219;219;159;224.1082;108.4735;173.4878;63.0575;78.721;219;219;0;0;0.0571;0.2636;0.0192;4;5;0
4367;136;179;99;99;179;590.0858;834.1902;654.2308;61.4919;56.2539;99;99;0;0;-0.0823;-0.0378;0.0037;4;1;0
6532;194;80;99;218;179;61.5731;674.9448;100.6578;102.0025;38.8104;218;109;0;0;0.1255;0.212;0.0221;5;1;0
5807;172;99;239;239;179;244.0215;148.7725;315.0873;70.5868;65.146;239;239;0;0;0.199;0.1525;0.0525;2;1;0
7808;240;99;159;159;199;242.3267;437.7925;231.3655;52.0433;35.0321;159;159;5031;0;0.0826;0.0016;0.0152;6;7;0
6819;204;139;199;338;119;80.4767;34.5326;20.5913;62.514;12.3491;338;169;398;457;0.3464;0.3464;0.07;2;3;0
4867;149;238;239;458;239;385.1873;95.5667;441.2902;65.2993;60.7166;358;179;0;2246;-0.0969;0.1756;0.0407;2;1;0
10052;307;259;80;80;139;141.1737;56.4734;98.0816;45;25.3476;80;80;0;0;0.1477;0.2672;0.0155;6;2;0
611;19;139;119;119;159;173.7081;242.7725;95.2575;76.1052;72.7616;119;119;0;238;-0.1317;-0.1317;0.0267;3;5;0
2303;73;438;319;319;239;86.0131;292.6555;102.0196;55.1838;52.1728;319;319;0;0;1.0497;1.8132;0.0197;8;4;0
9111;286;100;139;139;278;201.3982;243.2961;274.8381;79.6006;87.0919;139;139;0;0;0.0942;0.0837;0.0154;5;1;0
1914;60;80;99;99;99;106.4918;154.7942;133.0038;39.3859;44.4072;99;99;0;0;0.2034;0.2724;0.0479;7;3;0
9223;289;100;99;99;80;219.2761;277.2819;222.0923;29.6057;24.3516;99;99;0;0;0.1427;0.2037;0.0048;1;3;0
9283;289;99;100;100;139;430.0291;183.7621;552.2327;125.001;122.6469;80;80;3160;438;0.2182;0.1557;0.0039;6;1;0
6104;180;179;159;159;199;144.5424;234.5645;87.0919;53.5584;69.4622;159;159;0;0;0.1126;0.2451;0.0154;6;2;0
9650;297;99;80;80;99;80.0656;293.3586;152.0526;112.0402;104.9011;80;80;0;0;0.1016;0.1476;0.0155;7;2;0
4252;134;199;139;139;139;159.2545;128.7808;103.3925;62.2656;76.6437;139;139;0;0;0.095;0.2625;0.0072;7;3;0
7312;224;418;99;99;139;51.4782;204.7877;108.9082;76.1577;74.4312;99;99;0;0;0.0753;0.0713;0.0147;10;1;0
1962;61;0;159;159;139;161.3459;81.9421;55.0364;110.6097;113.1868;99;99;736;419;0.0144;0.0979;0.008;4;4;0
5410;163;179;159;318;219;236.5338;264.5043;109;130.5038;102.774;318;159;0;0;0.0652;0.0592;0.0346;4;3;0
10062;307;99;159;159;100;128.8148;243.654;99.0202;26.2488;21.9659;159;159;0;0;0.2672;0.3547;0.0309;9;3;0
