x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;y
-0.727;0.93;5.003;12.576;-5.2;14.234;7;50;34;99;0;4;0.976;0.494;-0.659;0.854;2.752;1.751;-2.636;0
0.976;1.478;5.555;13.131;-3.885;14.001;86;7;50;34;1;4;-0.477;-1.619;-0.121;1.758;0.767;-3.577;-0.912;0
-0.477;0.562;4.121;12.054;-4.344;11.916;-1;86;7;50;1;3;-1.147;0.358;2.246;1.251;-3.114;-0.437;-0.073;0
-1.147;-0.592;2.024;10.244;-5.441;9.193;-107;-1;86;7;1;2;1.523;3.433;2.426;-1.99;0.719;1.087;2.149;0
1.523;0.492;3.125;11.923;-3.609;9.452;78;-107;-1;86;1;2;1.881;0.889;-3.46;-0.792;-0.429;0.617;2.365;0
1.881;1.949;4.609;13.491;-1.393;10.082;86;78;-107;-1;2;3;-0.974;-5.243;-2.624;-2.268;-1.241;0.475;0.38;0
-0.974;0.956;3.142;11.858;-2.752;8.676;-18;86;78;-107;2;3;-4.311;-1.667;-1.307;-0.27;1.463;1.367;1.571;1
-4.311;-2.985;-1.73;7.036;-6.563;3.273;-247;-18;86;78;1;3;2.763;3.139;4.223;6.034;5.934;6.147;4.9;0
2.763;-0.304;0.552;9.479;-3.586;4.644;68;-247;-18;86;1;3;0.366;1.421;3.183;3.085;3.293;2.079;3.323;0
0.366;0.061;0.92;9.88;-2.43;4.209;21;68;-247;-18;2;4;1.051;2.807;2.71;2.916;1.707;2.947;3.311;0
1.051;1.112;1.545;10.518;-1.812;4.799;52;21;68;-247;3;5;1.738;1.641;1.846;0.649;1.876;2.237;1.13;0
1.738;2.433;2.869;11.918;-0.517;6.067;66;52;21;68;3;5;-0.095;0.106;-1.07;0.136;0.49;-0.597;-2.317;0
-0.095;1.905;2.772;11.297;-0.611;5.973;-13;66;52;21;2;4;0.201;-0.976;0.231;0.586;-0.503;-2.224;-2.295;0
0.201;1.681;2.542;11.009;-0.82;5.738;20;-13;66;52;2;5;-1.175;0.03;0.384;-0.702;-2.42;-2.491;-1.682;0
-1.175;0.486;1.338;9.204;-1.985;4.573;23;20;-13;66;1;5;1.219;1.577;0.478;-1.26;-1.332;-0.514;1.732;0
1.219;1.711;2.14;10.032;-1.195;5.335;92;23;20;-13;2;5;0.354;-0.732;-2.449;-2.52;-1.711;0.508;2.054;0
0.354;2.071;2.502;9.922;-0.845;5.685;85;92;23;20;2;5;-1.082;-2.793;-2.864;-2.058;0.153;1.694;0.641;0
-1.082;0.125;0.966;8.733;-2.317;4.187;-31;85;92;23;2;4;-1.73;-1.801;-0.987;1.248;2.806;1.742;2.586;1
-1.73;-1.607;-0.78;6.371;-4.007;2.497;-253;-31;85;92;1;3;-0.073;0.756;3.031;4.616;3.533;4.392;4.15;1
-0.073;-1.679;-0.852;5.817;-4.077;2.427;-108;-253;-31;85;0;3;0.829;3.106;4.692;3.608;4.468;4.226;5.17;1
0.829;-0.863;-0.03;6.218;-3.281;3.223;36;-108;-253;-31;1;3;2.258;3.831;2.756;3.609;3.368;4.305;5.17;0
2.258;1.375;2.227;8.133;-1.098;5.407;82;36;-108;-253;2;4;1.538;0.487;1.321;1.086;2.002;2.848;6.788;1
1.538;2.507;3.365;9.311;0.017;6.495;74;82;36;-108;3;4;-1.035;-0.214;-0.445;0.457;1.29;5.17;6.719;1
-1.035;1.446;2.295;7.703;-1.018;5.46;-157;74;82;36;2;3;0.83;0.596;1.508;2.349;6.27;7.836;8.11;1
0.83;1.865;2.714;8.597;-1.394;6.606;62;-157;74;82;2;4;-0.232;0.672;1.507;5.395;6.948;7.221;6.641;1
-0.232;1.629;2.476;7.87;-1.623;6.377;34;62;-157;74;1;4;0.906;1.743;5.64;7.197;7.47;6.889;7.156;1
0.906;2.128;2.976;8.372;-1.127;6.841;77;34;62;-157;2;5;0.829;4.691;6.234;6.505;5.929;6.194;6.781;1
0.829;2.553;3.4;8.795;-0.703;7.234;79;77;34;62;2;5;3.831;5.361;5.629;5.058;5.321;5.903;4.944;0
3.831;5.616;6.919;11.989;1.888;11.3;95;79;77;34;3;5;1.474;1.732;1.182;1.435;1.996;1.072;0.275;0
1.474;5.881;8.05;13.151;2.187;13.04;92;95;79;77;3;5;0.255;-0.287;-0.038;0.515;-0.396;-1.181;0.867;0
0.255;5.304;7.445;12.955;0.883;13.097;98;92;95;79;3;6;-0.54;-0.292;0.259;-0.649;-1.432;0.611;0.195;0
-0.54;3.907;6.431;11.392;-0.798;12.787;70;98;92;95;2;5;0.25;0.804;-0.109;-0.897;1.157;0.739;0.723;0
0.25;3.35;6.267;11.2;-1.663;13.262;95;70;98;92;2;6;0.553;-0.358;-1.144;0.905;0.488;0.472;-1.962;0
0.553;3.113;6.426;11.345;-1.487;13.383;96;95;70;98;2;6;-0.906;-1.687;0.35;-0.065;-0.081;-2.501;-0.323;0
-0.906;1.39;5.04;9.874;-2.741;12.074;37;96;95;70;2;5;-0.789;1.268;0.849;0.832;-1.61;0.588;1.197;0
-0.789;0.203;3.796;8.554;-4.568;11.549;-34;37;96;95;1;4;2.073;1.65;1.634;-0.828;1.387;2.001;4.189;0
2.073;1.499;5.527;10.344;-2.946;13.113;80;-34;37;96;1;4;-0.414;-0.43;-2.842;-0.672;-0.07;2.074;2.203;0
-0.414;0.695;4.675;9.433;-3.699;12.301;-54;80;-34;37;1;3;-0.016;-2.438;-0.259;0.345;2.498;2.627;2.098;0
-0.016;0.298;3.838;8.965;-3.714;10.831;7;-54;80;-34;1;3;-2.422;-0.243;0.361;2.514;2.644;2.115;2.762;1
-2.422;-1.76;0.926;5.89;-5.704;7.435;-275;7;-54;80;0;2;2.234;2.853;5.059;5.192;4.65;5.313;5.501;1
2.234;0.435;2.779;8.255;-3.244;8.477;75;-275;7;-54;1;2;0.606;2.764;2.893;2.363;3.012;3.196;2.769;0
0.606;0.66;3.001;8.466;-3.014;8.665;52;75;-275;7;2;3;2.145;2.274;1.747;2.392;2.575;2.15;2.833;0
2.145;2.819;4.401;10.343;-1.651;9.943;87;52;75;-275;3;4;0.126;-0.389;0.242;0.421;0.005;0.674;0.289;0
0.126;2.561;4.132;10.035;-1.882;9.67;55;87;52;75;3;4;-0.515;0.116;0.294;-0.121;0.547;0.163;-1.156;0
-0.515;1.649;3.201;9.027;-2.034;8.111;14;55;87;52;2;4;0.634;0.814;0.396;1.067;0.682;-0.645;0.312;0
0.634;1.91;3.068;9.277;-1.413;7.283;63;14;55;87;2;5;0.179;-0.236;0.431;0.047;-1.271;-0.32;4.352;1
0.179;1.711;2.863;9.472;-0.878;6.395;93;63;14;55;2;6;-0.414;0.252;-0.131;-1.446;-0.498;4.166;7.395;1
-0.414;1.29;2.052;8.583;-0.928;4.911;45;93;63;14;2;5;0.668;0.284;-1.037;-0.084;4.6;7.841;7.989;1
0.668;1.588;2.734;8.873;-0.266;5.574;88;45;93;63;2;5;-0.382;-1.694;-0.748;3.905;7.125;7.272;6.613;1
-0.382;0.453;1.958;8.027;-1.723;5.498;-77;88;45;93;1;4;-1.317;-0.367;4.303;7.536;7.683;7.021;6.255;1
-1.317;-0.87;0.615;6.604;-3.017;4.203;-271;-77;88;45;1;3;0.963;5.695;8.971;9.12;8.45;7.673;4.956;1
0.963;-0.284;1.205;7.205;-2.436;4.758;87;-271;-77;88;1;4;4.688;7.932;8.08;7.416;6.647;3.956;1.338;0
4.688;4.008;5.555;11.789;1.047;9.588;97;87;-271;-77;2;4;3.099;3.24;2.606;1.872;-0.699;-3.2;-1.213;0
3.099;6.452;8.423;14.801;2.358;13.546;97;97;87;-271;3;4;0.137;-0.478;-1.191;-3.684;-6.11;-4.182;-8.013;0
0.137;5.828;8.171;14.509;1.434;13.89;93;97;97;87;3;5;-0.614;-1.326;-3.816;-6.238;-4.313;-8.138;-7.744;0
-0.614;4.424;6.719;13.363;-0.566;13.086;78;93;97;97;2;4;-0.716;-3.222;-5.659;-3.722;-7.571;-7.174;-7.448;0
-0.716;2.938;5.568;12.115;-1.613;11.992;72;78;93;97;1;4;-2.524;-4.978;-3.027;-6.904;-6.504;-6.781;-5.764;0
-2.524;-0.015;2.53;8.864;-4.421;9.138;0;72;78;93;0;4;-2.518;-0.517;-4.494;-4.084;-4.367;-3.324;-1.692;0
-2.518;-2.533;-0.414;5.714;-7.143;6.371;-32;0;72;78;0;3;2.053;-2.027;-1.606;-1.897;-0.826;0.847;1.008;0
2.053;-0.883;1.264;7.471;-4.915;7.288;61;-32;0;72;1;3;-3.998;-3.585;-3.871;-2.821;-1.182;-1.024;2.603;1
-3.998;-4.846;-2.785;2.781;-8.717;3.487;-425;61;-32;0;1;2;0.43;0.133;1.225;2.934;3.098;6.875;7.682;1
0.43;-4.437;-2.367;3.222;-7.699;3.223;-131;-425;61;-32;2;2;-0.296;0.792;2.493;2.657;6.418;7.221;7.364;1
-0.296;-4.042;-2.656;2.526;-8.596;3.608;-401;-131;-425;61;1;2;1.091;2.797;2.962;6.734;7.539;7.682;7.015;1
1.091;-2.299;-1.594;3.645;-7.598;4.605;-34;-401;-131;-425;2;3;1.688;1.85;5.581;6.378;6.52;5.859;7.148;1
1.688;-0.293;0.067;4.995;-5.397;5.524;22;-34;-401;-131;2;4;0.16;3.829;4.613;4.752;4.102;5.37;6.494;1
0.16;0.59;-0.134;4.765;-5.569;5.316;-1;22;-34;-401;3;5;3.664;4.446;4.585;3.936;5.202;6.324;6.514;0
3.664;4.275;3.525;8.195;-2.77;9.392;79;-1;22;-34;3;5;0.754;0.889;0.263;1.484;2.566;2.75;2.234;0
0.754;4.683;3.932;8.604;-2.367;9.755;97;79;-1;22;3;6;0.133;-0.488;0.724;1.798;1.98;1.468;-1.217;0
0.133;4.071;3.699;8.342;-2.565;9.516;96;97;79;-1;3;6;-0.62;0.59;1.663;1.845;1.333;-1.348;-1.638;0
-0.62;3.426;2.689;7.27;-3.493;8.548;63;96;97;79;2;6;1.218;2.297;2.48;1.965;-0.733;-1.025;1.926;0
1.218;3.571;3.571;8.175;-2.643;9.357;96;63;96;97;2;6;1.066;1.247;0.739;-1.927;-2.216;0.699;-0.005;0
1.066;3.939;4.306;8.925;-1.932;10.028;96;96;63;96;2;6;0.179;-0.324;-2.962;-3.247;-0.363;-1.06;-1.181;0
0.179;3.036;4.125;8.718;-2.081;9.839;93;96;96;63;3;6;-0.502;-3.135;-3.42;-0.541;-1.237;-1.357;-3.097;0
-0.502;1.809;3.602;7.776;-2.573;9.347;13;93;96;96;2;5;-2.646;-2.933;-0.039;-0.738;-0.859;-2.607;-2.937;0
-2.646;-1.227;0.86;4.541;-5.151;6.769;-260;13;93;96;1;4;-0.294;2.678;1.96;1.835;0.04;-0.299;-1.765;0
-0.294;-1.856;0.919;3.855;-5.116;6.844;-127;-260;13;93;0;3;2.981;2.261;2.136;0.335;-0.005;-1.476;-1.846;0
2.981;1.07;3.561;6.563;-2.611;9.309;84;-127;-260;13;1;4;-0.699;-0.821;-2.569;-2.9;-4.328;-4.687;-4.566;0
-0.699;0.363;2.837;5.818;-3.292;8.628;-38;84;-127;-260;1;3;-0.122;-1.883;-2.216;-3.654;-4.016;-3.894;-5.439;0
-0.122;-0.103;2.351;5.307;-3.729;8.152;-42;-38;84;-127;1;2;-1.763;-2.096;-3.536;-3.898;-3.776;-5.323;-7.464;0
-1.763;-1.527;0.546;3.45;-5.427;6.455;-164;-42;-38;84;0;1;-0.339;-1.805;-2.174;-2.049;-3.624;-5.803;-5.344;0
-0.339;-1.861;-0.145;2.729;-5.435;5.161;-104;-164;-42;-38;0;1;-1.471;-1.841;-1.716;-3.296;-5.482;-5.022;-1.055;0
-1.471;-2.635;-1.956;1.218;-7.133;3.428;-145;-104;-164;-42;0;1;-0.376;-0.249;-1.853;-4.072;-3.605;0.421;-0.274;0
-0.376;-2.664;-2.325;0.476;-6.868;2.435;-91;-145;-104;-164;0;1;0.127;-1.483;-3.71;-3.241;0.8;0.102;-0.795;0
0.127;-1.858;-2.54;0.604;-6.438;1.562;-368;-91;-145;-104;1;1;-1.608;-3.832;-3.364;0.672;-0.025;-0.921;0.254;0
-1.608;-3.098;-4.107;-1.014;-7.943;0.057;-594;-368;-91;-145;1;1;-2.261;-1.785;2.317;1.609;0.698;1.893;0.44;0
-2.261;-4.955;-5.948;-3.251;-10.323;-1.02;-655;-594;-368;-91;1;1;0.487;4.684;3.959;3.027;4.25;2.763;3.218;0
0.487;-3.815;-5.16;-2.78;-10.184;0.412;-67;-655;-594;-368;1;2;4.177;3.455;2.528;3.745;2.265;2.718;1.048;0
4.177;0.559;-1.199;0.918;-6.433;4.163;80;-67;-655;-594;2;3;-0.693;-1.582;-0.415;-1.835;-1.4;-3.003;-1.198;0
-0.693;0.219;-1.883;0.219;-7.081;3.515;-46;80;-67;-655;2;3;-0.896;0.28;-1.151;-0.713;-2.327;-0.509;0.916;0
-0.896;-0.323;-2.421;-1.032;-7.608;3.023;-53;-46;80;-67;1;3;1.187;-0.257;0.185;-1.443;0.39;1.829;2.923;0
1.187;1.223;-0.915;0.142;-6.2;4.467;49;-53;-46;80;1;3;-1.427;-0.99;-2.599;-0.787;0.635;1.716;2.599;1
-1.427;-0.221;-2.329;-1.286;-6.918;2.478;-35;49;-53;-46;1;3;0.443;-1.19;0.649;2.091;3.188;4.084;7.658;1
0.443;0.221;-1.55;-0.849;-6.19;3.237;72;-35;49;-53;2;4;-1.625;0.205;1.641;2.733;3.625;7.184;8.501;1
-1.625;-1.052;-2.806;-2.461;-7.403;2.056;-20;72;-35;49;1;3;1.861;3.32;4.43;5.337;8.954;10.294;8.986;1
1.861;0.789;-0.646;-0.646;-4.715;3.476;77;-20;72;-35;2;3;1.433;2.523;3.413;6.964;8.279;6.995;8.295;1
1.433;1.5;0.778;0.42;-3.35;4.842;79;77;-20;72;2;4;1.075;1.952;5.453;6.75;5.484;6.765;6.306;1
1.075;2.224;1.861;1.499;-2.311;5.88;77;79;77;-20;3;5;0.868;4.332;5.615;4.362;5.63;5.176;6.813;1
0.868;2.745;2.745;2.381;-1.463;6.728;73;77;79;77;3;5;3.434;4.706;3.464;4.72;4.27;5.893;6.076;0
3.434;5.522;6.274;5.522;1.921;10.112;95;73;77;79;3;6;1.229;0.029;1.244;0.808;2.378;2.555;0.923;0
1.229;6.07;7.199;6.82;1.443;12.181;93;95;73;77;3;6;-1.186;0.014;-0.416;1.134;1.309;-0.302;-0.487;0
-1.186;4.082;5.927;5.181;-0.429;11.571;44;93;95;73;2;6;1.215;0.78;2.348;2.525;0.894;0.708;1.377;0
1.215;4.617;6.459;6.085;-0.545;12.613;93;44;93;95;2;6;-0.43;1.12;1.295;-0.317;-0.501;0.161;-0.723;0
-0.43;3.451;5.629;5.629;-1.94;12.392;62;93;44;93;1;5;1.556;1.732;0.114;-0.071;0.593;-0.294;-1.428;0
1.556;3.637;6.898;7.273;-0.737;13.548;92;62;93;44;2;5;0.173;-1.42;-1.603;-0.949;-1.822;-2.939;-1.57;0
0.173;3.117;6.71;7.083;-1.525;13.909;84;92;62;93;2;5;-1.591;-1.773;-1.12;-1.992;-3.107;-1.74;-2.309;0
-1.591;0.798;4.286;5.38;-3.711;11.625;-95;84;92;62;2;4;-0.185;0.479;-0.408;-1.541;-0.152;-0.73;-2.389;0
-0.185;-0.057;3.734;5.185;-3.581;10.522;-42;-95;84;92;1;3;0.665;-0.223;-1.358;0.033;-0.546;-2.208;2.118;0
0.665;0.274;4.065;5.884;-3.25;10.808;67;-42;-95;84;1;4;-0.882;-2.01;-0.627;-1.203;-2.854;1.444;-0.118;0
-0.882;-0.61;2.794;4.584;-4.409;9.604;-125;67;-42;-95;1;3;-1.138;0.257;-0.324;-1.989;2.346;0.771;-0.971;0
-1.138;-1.741;1.277;3.395;-5.796;8.172;-194;-125;67;-42;1;3;1.411;0.823;-0.862;3.524;1.93;0.168;-4.8;0
1.411;-0.355;2.357;4.489;-4.769;9.155;67;-194;-125;67;1;3;-0.579;-2.241;2.084;0.513;-1.225;-6.124;-3.598;0
-0.579;-0.932;1.419;3.884;-5.02;7.678;-153;67;-194;-125;1;2;-1.671;2.679;1.098;-0.649;-5.577;-3.037;-1.666;0
-1.671;-2.264;-0.613;1.794;-6.31;5.155;-244;-153;67;-194;1;2;4.424;2.816;1.039;-3.972;-1.389;0.005;0.947;0
4.424;2.06;3.087;5.931;-2.166;8.025;90;-244;-153;67;1;3;-1.539;-3.241;-8.04;-5.566;-4.232;-3.33;-7.324;0
-1.539;0.489;1.161;4.3;-2.742;4.975;-58;90;-244;-153;1;2;-1.729;-6.603;-4.09;-2.735;-1.818;-5.875;-9.29;0
-1.729;-0.919;-0.919;2.498;-4.115;2.336;-78;-58;90;-244;1;2;-4.96;-2.403;-1.024;-0.091;-4.22;-7.695;-6.411;0
-4.96;-5.201;-5.518;-2.586;-9.164;-1.447;-248;-78;-58;90;0;2;2.69;4.142;5.123;0.779;-2.877;-1.527;-0.956;0
2.69;-2.323;-3.3;0.034;-7.019;0.673;67;-248;-78;-58;1;2;1.413;2.369;-1.861;-5.422;-4.107;-3.551;-1.891;0
1.413;-0.608;-1.605;1.448;-5.402;2.315;70;67;-248;-78;2;3;0.942;-3.229;-6.74;-5.443;-4.895;-3.258;-6.745;0
0.942;0.328;-0.678;2.052;-4.511;3.206;68;70;67;-248;3;4;-4.132;-7.61;-6.326;-5.782;-4.161;-7.615;-5.975;0
-4.132;-3.492;-4.463;-1.828;-8.75;0.224;-196;68;70;67;2;3;-3.628;-2.288;-1.721;-0.03;-3.633;-1.922;-2.594;0
-3.628;-6.037;-7.619;-5.389;-12.341;-2.118;-221;-196;68;70;1;3;1.39;1.979;3.733;-0.005;1.77;1.073;2.15;0
1.39;-4.404;-6.018;-4.074;-11.406;0.059;4;-221;-196;68;1;4;0.58;2.311;-1.376;0.375;-0.313;0.75;0.2;0
0.58;-2.847;-5.153;-3.183;-11.175;1.524;14;4;-221;-196;2;5;1.721;-1.945;-0.204;-0.888;0.168;-0.378;1.435;0
1.721;-0.485;-2.862;-1.518;-9.069;3.711;28;14;4;-221;3;5;-3.604;-1.892;-2.565;-1.526;-2.063;-0.281;0.577;1
-3.604;-3.395;-6.042;-5.067;-12.065;0.755;-275;28;14;4;2;4;1.776;1.078;2.156;1.599;3.447;4.337;5.91;1
1.776;-1.68;-4.045;-3.381;-10.216;2.646;7;-275;28;14;2;4;-0.686;0.373;-0.174;1.642;2.517;4.062;3.627;1
-0.686;-1.662;-4.374;-4.044;-10.544;2.359;-112;7;-275;28;1;4;1.066;0.515;2.344;3.225;4.781;4.343;4.538;1
1.066;-0.259;-3.02;-2.684;-9.297;3.648;65;-112;7;-275;2;5;-0.545;1.264;2.136;3.675;3.242;3.435;2.793;1
-0.545;-0.092;-3.214;-3.214;-9.499;3.488;-10;65;-112;7;1;4;1.819;2.696;4.244;3.808;4.003;3.357;2.716;0
1.819;1.726;-1.11;-1.453;-7.552;5.477;68;-10;65;-112;2;4;0.861;2.381;1.953;2.144;1.51;0.881;-0.81;0
0.861;2.235;0.09;-0.605;-5.836;6.006;54;68;-10;65;2;4;1.507;1.083;1.273;0.644;0.02;-1.657;0.14;0
1.507;3.406;1.598;0.893;-4.417;7.425;94;54;68;-10;3;5;-0.418;-0.231;-0.851;-1.465;-3.117;-1.347;-0.688;0
-0.418;2.609;1.529;0.124;-3.868;6.763;49;94;54;68;2;4;0.188;-0.434;-1.052;-2.71;-0.933;-0.272;1.022;0
0.188;2.438;1.719;0.311;-3.043;6.321;89;49;94;54;2;5;-0.621;-1.237;-2.893;-1.119;-0.458;0.833;2.986;1
-0.621;1.444;1.444;-0.311;-2.669;5.439;29;89;49;94;1;4;-0.62;-2.286;-0.501;0.164;1.463;3.63;3.56;1
-0.62;0.461;0.815;-1.271;-3.272;4.836;30;29;89;49;1;4;-1.676;0.12;0.788;2.096;4.276;4.206;4.446;1
-1.676;-1.223;-0.875;-2.926;-4.894;3.214;-166;30;29;89;0;3;1.827;2.507;3.836;6.054;5.983;6.227;6.927;1
1.827;0.23;0.936;-1.153;-3.156;4.952;75;-166;30;29;1;3;0.668;1.973;4.151;4.082;4.321;5.008;9.115;1
0.668;0.548;1.969;-0.493;-1.511;5.314;59;75;-166;30;2;3;1.297;3.46;3.391;3.629;4.312;8.391;8.455;1
1.297;1.498;2.928;0.798;-1.245;6.863;75;59;75;-166;3;4;2.136;2.067;2.302;2.976;7.003;7.067;8.992;1
2.136;3.307;4.757;2.597;0.524;8.605;85;75;59;75;3;4;-0.067;0.163;0.823;4.766;4.828;6.713;7.584;1
-0.067;2.882;4.321;2.528;-0.548;8.786;54;85;75;59;2;4;0.23;0.891;4.836;4.898;6.785;7.656;7.972;1
0.23;2.764;4.196;2.764;-0.65;8.652;73;54;85;75;2;5;0.659;4.596;4.658;6.54;7.409;7.725;8.25;1
0.659;3.087;4.519;3.087;-0.982;9.544;99;73;54;85;2;6;3.911;3.972;5.842;6.706;7.019;7.541;6.231;0
3.911;6.029;8.23;7.118;1.885;13.611;99;99;73;54;3;6;0.059;1.859;2.69;2.992;3.494;2.233;2.512;0
0.059;5.378;7.55;6.816;0.634;13.496;99;99;99;73;3;6;1.798;2.629;2.93;3.433;2.173;2.451;2.301;0
1.798;5.847;8.737;8.367;1.143;15.111;99;99;99;99;3;6;0.816;1.112;1.605;0.368;0.641;0.493;0.731;0
0.816;5.658;8.881;9.252;0.69;15.737;99;99;99;99;3;6;0.294;0.783;-0.445;-0.173;-0.32;-0.085;-1.152;0
0.294;4.592;8.466;9.572;-0.265;15.834;99;99;99;99;3;7;0.488;-0.736;-0.466;-0.612;-0.377;-1.441;-0.333;0
0.488;4.088;8.266;9.734;-1.005;16.121;100;99;99;99;3;7;-1.218;-0.949;-1.094;-0.861;-1.92;-0.816;0.777;0
-1.218;2.163;6.236;8.397;-2.805;14.216;45;100;99;99;2;6;0.273;0.125;0.362;-0.71;0.407;2.019;2.471;0
0.273;1.791;5.823;8.325;-3.711;14.307;82;45;100;99;2;6;-0.147;0.089;-0.98;0.134;1.742;2.192;0.98;0
-0.147;1;5.32;8.166;-4.14;13.824;62;82;45;100;1;5;0.236;-0.834;0.281;1.892;2.342;1.129;3.025;0
0.236;0.605;4.879;8.422;-4.486;13.372;55;62;82;45;2;5;-1.068;0.045;1.651;2.101;0.89;2.782;3.445;1
-1.068;-0.781;3.42;6.902;-5.786;12.018;-278;55;62;82;1;4;1.125;2.749;3.204;1.98;3.892;4.562;6.119;1
1.125;0.022;3.907;8.105;-4.727;11.891;68;-278;55;62;2;4;1.606;2.056;0.845;2.736;3.399;4.939;4.561;0
1.606;1.629;4.897;9.841;-3.196;12.234;83;68;-278;55;2;4;0.442;-0.749;1.112;1.765;3.28;2.908;3.332;0
0.442;1.761;4.687;9.957;-2.768;11.475;81;83;68;-278;3;5;-1.186;0.667;1.317;2.825;2.455;2.877;3.976;1
-1.186;0.555;2.789;8.29;-3.921;9.135;-83;81;83;68;2;4;1.875;2.533;4.059;3.684;4.112;5.224;5.687;1
1.875;2.123;4.056;10.32;-2.12;9.75;87;-83;81;83;2;5;0.645;2.144;1.776;2.196;3.287;3.742;4.201;1
0.645;2.465;4.398;10.662;-1.195;9.52;76;87;-83;81;2;5;1.489;1.123;1.541;2.625;3.077;3.533;3.253;0
1.489;3.352;5.29;11.936;-0.317;10.334;92;76;87;-83;3;6;-0.36;0.051;1.119;1.565;2.014;1.738;2.519;0
-0.36;2.665;4.259;11.533;-0.676;8.791;57;92;76;87;2;5;0.413;1.485;1.932;2.383;2.106;2.889;3.102;0
0.413;2.462;4.043;11.623;-0.266;8.018;81;57;92;76;2;5;1.068;1.513;1.962;1.687;2.466;2.678;2.738;0
1.068;2.931;4.831;12.442;-0.088;9.296;89;81;57;92;2;5;0.44;0.885;0.612;1.384;1.593;1.652;3.019;0
0.44;2.763;4.648;12.566;-0.233;9.096;96;89;81;57;3;6;0.443;0.171;0.939;1.148;1.206;2.567;3.916;1
0.443;2.601;4.791;12.693;-0.083;9.219;96;96;89;81;3;6;-0.27;0.495;0.702;0.761;2.116;3.458;2.826;1
-0.27;2.02;4.19;12.021;-1.214;9.16;54;96;96;89;2;5;0.767;0.975;1.034;2.392;3.738;3.105;2.967;0
0.767;1.892;4.671;12.513;-0.743;9.602;90;54;96;96;2;5;0.207;0.265;1.613;2.949;2.32;2.184;1.158;0
0.207;1.803;4.256;12.379;-1.668;9.696;92;90;54;96;2;6;0.058;1.403;2.736;2.109;1.973;0.949;6.987;1
0.058;1.266;4.003;11.719;-1.89;9.442;90;92;90;54;3;6;1.345;2.677;2.05;1.914;0.891;6.926;9.916;1
1.345;2.328;5.086;12.857;-0.851;10.448;96;90;92;90;3;6;1.315;0.696;0.562;-0.448;5.507;8.458;10.232;1
1.315;3.072;5.833;13.61;-0.67;11.62;96;96;90;92;3;6;-0.611;-0.743;-1.74;4.138;7.05;8.802;8.268;1
-0.611;1.853;4.565;12.557;-1.825;10.397;-57;96;96;90;2;5;-0.133;-1.136;4.778;7.708;9.47;8.933;5.918;1
-0.133;1.424;3.811;11.695;-1.956;9.155;37;-57;96;96;1;5;-1.004;4.918;7.852;9.617;9.078;6.059;5.881;1
-1.004;0.119;2.468;10.225;-3.209;7.871;-166;37;-57;96;0;4;5.981;8.946;10.728;10.184;7.134;6.954;9.833;1
5.981;5.503;7.963;16.086;1.456;13.511;96;-166;37;-57;1;4;2.797;4.479;3.966;1.088;0.918;3.634;0.721;0
2.797;7.231;10.021;18.589;2.331;16.31;94;96;-166;37;2;4;1.636;1.137;-1.662;-1.828;0.814;-2.019;-0.045;0
1.636;7.772;10.86;19.783;2.084;17.916;92;94;96;-166;3;4;-0.491;-3.246;-3.408;-0.809;-3.596;-1.654;-4.486;0
-0.491;6.061;9.375;18.462;0.26;16.927;72;92;94;96;2;3;-2.768;-2.931;-0.319;-3.121;-1.169;-4.015;-5.013;0
-2.768;2.279;5.747;14.478;-3.02;13.56;-12;72;92;94;1;3;-0.168;2.519;-0.363;1.645;-1.282;-2.309;-6.026;0
-0.168;1.553;4.976;13.937;-3.682;12.813;61;-12;72;92;0;3;2.691;-0.195;1.816;-1.116;-2.144;-5.868;-9.839;0
2.691;3.442;7.199;16.294;-2.099;15.248;88;61;-12;72;1;4;-2.81;-0.852;-3.708;-4.709;-8.335;-12.202;-5.453;0
-2.81;-0.004;3.607;12.345;-4.851;11.476;-75;88;61;-12;1;3;2.015;-0.923;-1.953;-5.684;-9.663;-2.719;-1.75;0
2.015;1.197;5.11;13.922;-3.426;12.817;58;-75;88;61;2;3;-2.88;-3.89;-7.546;-11.447;-4.641;-3.691;-1.599;0
-2.88;-2.237;1.802;10.311;-6.445;9.758;-263;58;-75;88;1;2;-1.04;-4.805;-8.822;-1.813;-0.835;1.318;-0.124;0
-1.04;-2.997;0.467;8.516;-7.183;8.046;-235;-263;58;-75;1;2;-3.805;-7.864;-0.781;0.207;2.383;0.926;-0.848;0
-3.805;-5.94;-3.62;4.079;-10.94;4.25;-365;-235;-263;58;0;2;-4.219;3.143;4.171;6.432;4.918;3.074;3.237;1
-4.219;-8.688;-7.433;-0.607;-14.482;0.747;-446;-365;-235;-263;0;2;7.687;8.759;11.121;9.54;7.615;7.784;6.996;0
7.687;-1.133;-0.591;6.406;-8.141;7.049;69;-446;-365;-235;1;2;0.996;3.189;1.721;-0.067;0.091;-0.642;-2.225;0
0.996;0.125;0.125;7.151;-6.991;7.223;-3;69;-446;-365;2;3;2.171;0.717;-1.053;-0.897;-1.622;-3.189;-7.313;0
2.171;2.299;2.02;8.841;-5.212;8.966;18;-3;69;-446;3;3;-1.423;-3.155;-3.003;-3.712;-5.246;-9.283;-7.543;0
