x1;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;target
210000;31;2;2;2;2;0;0;131297;128743;129104;125887;112439;104537;9735;4000;0;4000;3850;12203;1
10000;22;0;0;-1;-1;-1;-1;2946;0;390;390;390;0;0;390;390;390;0;780;1
30000;23;2;0;0;0;0;0;30558;30363;29077;30029;26366;28916;1500;1600;1500;1000;3000;0;1
110000;38;2;2;2;0;0;2;96898;96071;93321;94034;99531;96614;4826;5;4000;7300;0;4000;1
370000;29;4;3;2;0;0;0;390509;382898;365461;304436;311426;275628;0;0;10019;11000;10000;10000;1
60000;43;2;2;2;2;2;2;46806;47758;48669;49559;50608;51426;2000;2000;2000;2000;1806;2300;1
30000;35;3;2;2;0;0;0;13461;14179;13654;13979;15525;0;1228;0;553;1825;0;0;1
120000;32;1;2;2;2;2;2;60316;61763;63154;64524;66345;68104;3000;3000;3000;3000;3000;0;1
80000;24;1;-2;-2;-1;-1;-1;0;159;0;110;-390;1104;159;0;110;390;1884;0;1
50000;25;3;2;0;0;0;0;50516;22781;25064;12927;18691;19291;9;1210;1000;6000;1060;780;1
30000;29;2;0;0;2;2;2;23136;24205;28318;28755;29442;30003;1744;4857;1200;1300;1200;1100;1
100000;27;2;0;0;3;2;0;63004;66964;75856;74062;72756;76355;5000;10000;0;0;5000;5000;1
10000;22;2;2;2;0;0;2;6883;9108;8813;10066;10017;9705;2500;0;1400;1100;0;500;1
300000;26;2;2;2;0;0;2;273138;279307;273333;277270;284915;286837;12000;0;10000;12180;10000;10817;1
260000;32;-2;-2;-2;-2;-2;-2;0;0;3210;0;0;2712;0;3210;0;0;2712;0;1
260000;44;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
60000;24;2;2;2;0;0;2;60270;65005;63309;62369;64603;66584;5706;0;2250;5000;4800;0;1
20000;39;2;0;0;0;0;0;18243;17557;19880;19471;16211;14365;1677;3000;590;687;524;235;1
500000;37;-1;-1;-1;-1;-1;-1;4331;60446;30592;154167;13410;25426;60446;30594;150843;163881;25426;39526;1
20000;27;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
160000;50;-1;-1;-1;-1;-1;-1;1261;2261;1390;390;390;0;2261;1390;390;390;0;780;1
50000;25;0;-1;2;0;0;0;1552;2452;1878;1482;326;-70;2452;0;0;0;0;3000;1
220000;37;2;0;-1;-1;0;0;2345;2572;15;947;631;715;1007;16;1578;0;400;1;1
80000;40;0;0;-2;-2;-2;-2;82150;0;0;0;0;0;0;0;0;0;0;0;1
30000;26;1;2;2;0;0;0;5231;6299;6052;6299;7190;7469;1300;0;500;1000;400;1500;1
300000;33;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
120000;24;2;0;0;0;0;0;67714;51385;35160;13425;8517;6174;2102;1021;274;3001;1004;4005;1
50000;38;-1;-1;-1;-1;-1;-1;390;770;580;1380;0;390;770;590;1400;0;390;390;1
470000;40;2;0;0;0;0;0;241153;204223;151253;138087;109094;106004;10000;5214;4500;5000;4200;5000;1
50000;25;0;0;2;0;0;0;6302;7993;8506;8716;8926;9128;1800;800;500;500;500;400;1
80000;38;-1;-1;-1;-1;-1;-1;1894;316;316;514;316;1605;316;316;514;316;1605;316;1
20000;43;-1;0;0;-1;0;0;6085;6607;2800;11052;10522;9150;1045;1028;11052;311;183;0;1
50000;51;1;2;0;0;0;0;48091;47028;46672;28478;29074;29671;1;2213;1019;1055;1080;1245;1
30000;41;0;0;0;2;2;0;16098;17130;18621;19017;18571;19264;1597;2088;1000;0;1001;380;1
50000;57;2;0;0;0;0;0;47349;46353;38081;16970;17695;18401;1892;2600;2000;1000;1000;1500;1
230000;31;0;0;0;0;0;0;14529;16597;18968;21435;27151;26815;5500;3000;4000;8000;4000;5000;1
100000;44;2;2;2;2;3;2;59586;60842;61749;65130;63816;65011;2800;2500;5000;0;2400;2400;1
90000;40;0;0;0;0;-1;-1;106947;71111;25286;8773;3786;390;1965;5064;5007;3788;390;390;1
100000;49;0;0;0;2;2;2;63977;64854;69258;67546;71938;73605;2500;6100;0;5500;3000;0;1
430000;32;1;-1;-1;-2;-2;-2;0;2500;0;0;0;0;2500;0;0;0;0;0;1
350000;44;3;2;2;2;2;2;314607;322032;327193;333278;340791;348006;14000;12000;13000;13000;13000;12200;1
210000;55;0;0;0;0;0;0;217016;204418;204377;146575;144521;147938;8049;9000;6000;5500;5816;5500;1
160000;29;0;0;-1;-1;-1;-1;36134;21827;421;421;2876;1949;21000;421;421;2876;1949;8090;1
50000;46;2;0;0;2;2;0;25706;25040;25376;23845;21691;20426;1434;2456;784;0;778;573;1
30000;31;3;2;0;0;0;2;30588;26860;21165;21281;22938;22422;0;1646;762;2000;0;647;1
100000;29;2;2;2;2;2;0;48186;48924;47837;51361;50417;51400;1800;0;4321;0;2400;0;1
30000;29;1;2;0;0;0;2;16493;15545;16557;16857;18121;18375;0;1275;575;1539;700;0;1
50000;23;0;0;0;2;0;0;47020;48383;47231;20508;20584;19625;2139;2500;6;2000;2000;2000;1
150000;37;2;2;2;2;2;2;106628;100750;86686;78497;67612;55050;7400;0;4800;1800;0;2100;1
80000;40;0;0;2;2;2;2;28054;31201;31594;30787;34513;34995;3600;1200;0;4246;1200;1500;1
140000;31;3;3;2;2;2;2;124716;127047;128479;129869;132540;135201;5800;5000;5000;4900;5000;5000;1
200000;36;-1;0;0;0;0;0;136286;183615;184792;195062;195156;192436;50000;7000;15000;7500;7500;10000;1
20000;31;1;3;2;0;0;-2;16170;15646;14020;13345;0;0;0;5;1925;0;0;0;1
210000;36;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
170000;27;-2;-2;-2;-2;-1;2;6504;1046;0;0;910;382;1046;0;0;910;0;532;1
230000;28;0;0;0;0;0;0;95956;87294;85336;81640;82462;80964;4231;4061;2846;2800;2909;2601;1
50000;23;0;0;2;0;0;0;17313;20019;19399;19785;20465;20877;3000;0;709;1000;750;1000;1
220000;41;0;0;0;0;0;0;32016;29052;23115;20354;7438;4887;2004;2009;5004;1000;1000;3000;1
160000;27;0;0;0;-2;-2;-2;75652;44675;-183;-218;-218;-218;1020;0;0;0;0;0;1
250000;30;-1;-1;-1;2;-1;-1;1923;-574;2533;1607;56694;58091;900;4500;0;57000;5000;0;1
130000;30;2;2;2;2;2;0;124651;128263;129669;131057;128857;131469;7100;5000;5000;0;4928;4574;1
390000;45;2;2;0;0;0;0;185204;180455;131386;131879;115183;75131;0;6000;3500;5000;4500;3000;1
140000;24;-2;-2;-2;-2;-2;-2;137037;127771;124714;73593;73344;78629;5053;3615;2573;2858;8000;2000;1
210000;33;0;0;0;0;0;-1;8770;10972;22610;10161;5933;4164;6000;15042;5000;0;4164;816;1
130000;44;2;0;0;0;0;2;16357;17287;19992;22329;23964;23428;1500;3000;3000;2000;0;1500;1
150000;35;0;0;0;0;0;0;160292;153981;129725;103050;54447;46943;6100;5100;4200;1900;1600;1500;1
60000;25;2;2;2;2;4;3;38050;39147;38223;43261;42009;41036;2000;0;6000;0;0;1400;1
180000;38;2;2;2;2;2;2;47276;49256;50186;51102;52178;53213;3000;2000;2000;2000;2000;2100;1
30000;39;0;0;0;0;2;0;19643;20721;21867;24291;23766;23696;1700;1800;3100;0;565;98;1
100000;30;2;2;2;2;2;2;96638;98491;99983;100555;103300;101471;4300;4000;3100;4500;0;3845;1
40000;24;0;0;0;0;0;0;28140;32343;39717;37263;35224;34111;5000;8017;7000;4000;5000;5000;1
70000;27;2;2;2;2;2;2;27241;30416;29628;32350;33218;32532;3628;0;3218;1532;0;2257;1
100000;37;0;0;0;0;0;0;177961;108173;15697;11353;9306;9693;3082;2022;1000;1000;500;300;1
320000;32;-2;-2;-2;-2;-2;-2;-1;-1;-1;-1;0;-400;0;0;0;1;400;6083;1
30000;29;2;0;0;-2;-2;-2;28603;28785;0;0;0;0;1000;0;0;0;0;0;1
20000;51;0;0;-2;-2;-2;-2;10400;0;0;0;0;0;0;0;0;0;0;0;1
500000;61;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
60000;30;2;0;0;0;0;0;60558;59361;60167;58078;59198;60677;3500;3000;1000;2000;2000;1000;1
60000;49;1;2;2;2;0;0;17013;18440;18841;18241;18946;20634;2000;1000;0;1000;2000;0;1
150000;26;0;0;0;0;0;2;10693;13188;19902;23068;26184;25615;3000;7000;3500;3500;0;3500;1
120000;24;0;0;0;0;0;-1;34670;35606;27065;25948;11884;3107;2033;1200;0;0;3107;8542;1
130000;25;0;0;0;0;3;2;107594;109896;112064;130239;127980;130305;4023;4030;20000;0;4500;0;1
180000;43;-1;0;0;0;0;0;4425;5546;6363;7363;3723;2645;1200;1000;1000;1000;500;1000;1
30000;56;2;2;2;2;3;2;26008;27091;27648;29297;28544;29125;1800;1300;2400;0;1200;2500;1
80000;46;2;0;0;0;0;2;77490;80204;79650;81338;81438;80959;5000;4000;4003;13000;3515;0;1
60000;47;0;0;0;0;0;0;59098;23100;17708;10148;9284;2241;1392;1000;203;186;347;17971;1
160000;26;-1;-1;-1;-1;-1;-1;1319;3934;399;690;590;0;3941;399;690;590;0;1926;1
410000;34;-1;0;0;0;0;-1;109256;15134;5063;1019;14585;5370;15000;4867;803;14436;5396;875;1
70000;28;0;0;0;0;0;0;48910;50171;51238;52196;53747;47695;2050;2100;2000;2000;2100;1500;1
50000;28;0;0;0;0;0;0;14262;16024;17744;19440;23089;24695;2000;2000;2000;4000;2000;2000;1
360000;34;1;-2;-2;-2;-1;-1;-130;-130;-130;-130;25619;-395;0;0;0;25749;0;0;1
190000;41;2;0;0;2;0;0;185738;187764;100526;94909;94804;94007;7762;7700;0;3545;3386;3575;1
10000;33;-1;-1;-1;-1;-1;-1;1655;1473;390;390;540;150;1473;390;390;540;150;3780;1
200000;52;-1;-1;2;-1;-1;2;316;632;316;782;782;316;632;0;782;316;0;632;1
20000;24;2;2;2;2;4;3;15586;16649;16090;20648;19759;19160;1609;0;5148;0;0;0;1
90000;28;-1;-1;-2;-2;-2;-2;350;0;0;0;0;0;0;0;0;0;0;0;1
160000;23;-1;2;0;0;0;-1;116212;88542;68311;48875;37261;4267;0;2483;900;20000;4267;24659;1
60000;24;0;0;0;0;0;0;58143;60221;50135;19553;11896;15241;3044;1123;7553;474;3586;305;1
50000;23;-1;-1;-1;0;0;-1;836;836;1616;780;390;540;836;1616;0;0;540;390;1
360000;42;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
100000;38;2;2;2;2;2;2;37160;39750;40298;40835;41529;42697;3500;1500;1500;1500;2000;1500;1
50000;31;1;2;0;0;2;2;1129;1111;3186;6527;3328;33166;0;3000;3341;0;30000;0;1
150000;44;1;2;2;-1;-1;2;27270;24600;0;10195;24232;22000;0;0;10195;24232;0;0;1
50000;54;0;0;0;3;2;2;34301;35450;39455;38564;37842;40342;1700;4630;0;0;3105;0;1
150000;41;2;2;2;0;0;2;113358;124745;121249;124237;132252;134925;14779;0;5000;10000;5000;0;1
30000;33;1;2;2;0;0;2;24457;25474;26241;25388;26377;27794;1716;1500;911;1400;2000;0;1
90000;23;2;3;3;2;2;2;82623;86621;84369;82117;84395;85739;5900;0;0;3600;2900;3500;1
30000;22;0;0;0;0;0;-2;27447;28623;28700;29300;0;0;1923;1000;600;0;0;0;1
90000;28;-1;0;0;0;0;0;12759;10941;10420;14420;9855;9097;5000;6000;4000;5000;3500;5000;1
230000;50;0;0;0;0;0;0;94314;96269;56058;57174;58371;59561;4082;1990;2003;2074;2115;2094;1
500000;43;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
360000;30;2;2;2;2;2;-2;2500;2500;2500;2500;0;0;0;0;0;0;0;0;1
180000;27;-1;-1;-1;-1;-1;-1;641;1812;5307;28004;957;0;1812;5347;28004;957;0;455;1
140000;24;0;0;2;2;-2;-2;6265;7300;1934;0;0;0;2198;5;0;0;0;0;1
150000;27;2;2;2;2;0;0;15475;18212;18617;18020;18726;19414;3000;1000;0;1000;1000;1000;1
230000;36;-1;-1;2;-1;-1;-1;878;9567;3074;3660;3790;6006;9574;0;3660;3790;6006;5647;1
20000;39;2;0;0;0;0;0;20264;20328;19299;19928;20204;20398;1500;1500;900;700;1480;0;1
110000;35;2;0;0;0;2;2;67591;69773;71886;76767;78462;79890;3200;3200;6000;3000;2800;3200;1
80000;41;2;0;0;0;0;0;80140;80627;80668;49233;48737;48280;3253;3211;1691;1721;1800;1576;1
310000;66;0;0;0;0;0;0;259874;236662;220421;224801;229520;234145;8874;7984;8029;8324;8435;8552;1
80000;36;0;0;0;0;0;0;19211;20237;21268;23903;24367;24964;1337;1368;3003;1000;1000;2000;1
150000;29;-1;-1;-1;0;0;0;2356;16836;1094;6382;5288;5288;16836;2000;5288;0;0;0;1
30000;27;2;2;2;2;2;2;15191;16144;16383;16518;16907;17279;1500;800;700;800;800;800;1
330000;39;-1;-1;-1;-2;-1;-1;1972;1586;0;0;1588;0;1586;0;0;1588;0;0;1
360000;37;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
180000;38;-1;-1;2;0;0;0;54198;54173;52687;52096;51508;50867;4400;0;2000;2000;2000;3000;1
70000;37;0;0;0;0;0;0;49775;50600;47585;48493;49559;51079;2000;2500;2000;2000;2500;2050;1
150000;33;1;2;0;0;0;0;42932;42010;46007;47978;49100;50181;0;5000;3000;2000;2000;2000;1
30000;31;3;2;2;2;2;2;23368;24688;24988;24288;26098;25530;2000;1000;0;2200;0;1100;1
200000;37;-1;2;-1;-1;-1;-1;2681;1273;2192;430;430;6136;0;2192;430;430;6136;2923;1
360000;43;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
40000;26;2;2;2;2;2;0;27255;26532;29089;28522;28914;29482;0;3000;200;1000;1200;1300;1
250000;24;-1;-1;-1;0;0;-1;956;1339;2617;1817;975;1141;1339;2617;0;0;1141;1720;1
20000;34;0;0;0;0;0;0;14676;15721;19335;20029;20473;19860;1286;3900;1000;900;900;600;1
70000;36;0;0;0;-2;-2;-2;27868;28850;0;0;0;0;1850;0;0;0;0;0;1
30000;41;2;2;2;3;2;2;26042;27127;28762;29485;28878;30699;1800;2378;1496;0;2462;0;1
10000;23;1;-2;-2;-2;-2;-2;-1000;-1000;-1000;-1000;-1000;-1000;0;0;0;0;0;1000;1
150000;32;0;0;2;2;2;0;52582;57496;55705;57210;57084;13194;6395;0;2100;222;1000;650;1
120000;50;-1;-1;-1;-1;-2;-2;390;0;780;0;0;0;0;780;0;0;0;0;1
170000;25;-1;-1;-1;-1;-1;-1;12218;5500;100;1608;1800;897;5507;100;1608;1800;897;1443;1
130000;37;0;0;0;0;0;0;116093;100296;95053;96146;98310;95726;3647;4198;3490;3800;3920;3447;1
30000;24;2;2;2;0;0;0;12324;15628;15069;15868;16657;13998;4500;0;1000;1000;668;203;1
10000;22;1;-1;-1;-2;-2;-2;0;1000;0;0;0;0;1000;0;0;0;0;0;1
170000;26;2;0;0;0;0;0;74453;66087;60649;61408;59390;57037;5020;3003;3009;2013;3041;3000;1
240000;31;2;0;0;0;0;0;71876;72382;72155;72543;73011;73484;3100;2400;2367;2435;2500;3000;1
150000;32;0;0;0;0;0;0;113932;87187;81491;77078;66927;50881;2500;3000;2000;5000;5055;5000;1
350000;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
330000;43;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
200000;36;0;0;0;0;0;0;190120;194533;194175;189457;187050;187082;9000;9000;8000;10000;8000;7000;1
20000;39;1;2;2;2;2;2;10968;12495;11998;13795;13431;16199;2000;0;2000;0;3000;0;1
20000;30;2;2;2;0;0;0;20586;20568;20185;20016;20044;20172;1300;700;700;1700;1600;700;1
30000;42;0;0;0;0;0;0;9801;10535;11552;11933;12092;17884;1200;1200;573;500;6000;1200;1
110000;28;2;2;2;2;0;0;111541;113676;114223;110876;107710;90071;5400;4000;0;4000;3700;4000;1
30000;28;2;2;2;2;0;0;35991;35751;34639;32493;32001;33064;2000;1200;0;1500;3100;0;1
30000;27;0;0;2;2;2;2;21632;24267;24572;24872;25427;25860;3300;1000;1000;1100;1000;1100;1
20000;36;1;2;2;2;2;0;19006;18418;20465;20381;18446;18598;0;2690;900;0;1000;1000;1
30000;23;2;2;2;0;0;2;21034;27321;26589;27050;29446;28825;7000;0;1200;3000;0;2000;1
120000;60;2;2;2;2;2;2;27497;27960;28996;29321;29803;30511;1200;1800;1100;1100;1350;1500;1
80000;37;1;2;0;0;0;0;79900;64815;52806;57028;59456;55623;21;1819;5000;4000;4000;1894;1
360000;35;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
340000;38;-2;-2;-2;-2;-2;-2;0;780;0;0;0;0;780;0;0;0;0;0;1
240000;26;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
270000;28;4;4;3;2;2;2;237881;232799;227597;230751;235931;240595;0;0;8400;9000;8700;9000;1
70000;36;2;2;2;2;2;2;50016;48941;51809;50675;54839;53803;0;4000;0;5000;0;4000;1
110000;47;2;2;2;2;2;2;53016;56532;57502;58460;59876;58761;5000;2500;2500;2500;0;5000;1
300000;32;-1;-1;-1;-1;-1;-2;2884;1706;2960;579;0;0;1706;2964;579;0;0;2937;1
50000;22;-1;2;2;2;0;0;19875;19273;21133;19121;19663;20235;0;2500;0;1000;1050;600;1
80000;28;1;-2;-2;-2;-1;-1;0;0;0;0;2284;-786;0;0;0;2284;0;0;1
300000;58;1;2;2;2;2;2;158230;160242;156171;165556;169250;172804;6000;0;12000;6500;6500;6500;1
50000;46;0;0;0;0;0;0;47772;46935;33937;19277;14563;17293;2000;1221;595;1000;3500;2000;1
70000;28;2;2;2;2;2;2;59794;58267;63931;64585;66207;67577;0;6672;2300;2800;2600;0;1
130000;41;-1;-1;-1;-1;-1;-1;1392;0;696;1076;316;696;0;696;1076;316;696;696;1
30000;30;2;2;2;2;2;2;20732;21451;20808;21761;22762;23139;1347;0;1300;1500;900;0;1
50000;30;0;0;0;0;0;0;32781;31702;26829;18948;18830;19358;1489;1326;642;2000;824;1000;1
260000;36;1;2;2;2;2;2;2111;545;2332;1277;1996;1020;0;2007;0;1020;0;923;1
100000;32;-1;-1;-1;-1;-1;0;380;380;380;380;425;1045;380;380;380;425;1000;0;1
170000;36;2;2;2;2;2;2;15031;16784;17711;17131;18197;18748;2500;1500;0;1500;1000;0;1
20000;22;-1;-1;-1;-1;0;-1;7702;274;1395;10555;9500;9588;274;1395;10555;0;9588;491;1
10000;47;0;0;0;0;0;0;2855;3871;4883;5053;5275;0;1069;1081;251;375;0;0;1
90000;25;0;0;0;0;0;0;78651;79972;81415;81878;83206;85350;3600;3805;3100;3200;4100;2500;1
120000;33;1;-1;2;-1;3;2;0;974;194;1758;1450;520;974;0;1954;0;0;950;1
50000;51;2;0;0;0;0;0;55028;50184;50391;19867;20154;18732;3000;1600;1000;1000;1000;1000;1
80000;24;-1;-1;2;0;0;0;2152;3832;3587;3332;3400;-300;2245;0;267;68;0;0;1
250000;41;-1;-1;-1;-1;-1;-1;390;390;390;1130;1683;2587;390;390;1130;1683;2587;0;1
140000;27;2;0;0;0;0;0;136308;137077;138919;138035;138857;138894;5150;7750;5000;5379;5200;4850;1
50000;42;0;0;0;0;0;0;51521;46015;15057;19825;4264;3690;1451;13609;13327;250;1000;700;1
20000;48;1;-2;-1;0;0;0;-739;-5978;16089;14457;20106;10258;0;42400;289;201;410;0;1
50000;36;0;0;0;0;0;0;37329;32540;26601;27358;28017;28593;1500;1500;1200;1100;1042;1009;1
200000;36;-2;-2;-2;-2;-2;-2;45810;0;0;0;0;0;0;0;0;0;0;40714;1
80000;44;2;0;0;0;-2;-2;78950;79788;70319;0;0;0;2815;1858;0;0;0;0;1
50000;45;0;0;0;0;0;0;48406;49880;47206;19189;19008;19687;2286;1302;678;695;1000;687;1
140000;58;2;2;2;2;2;2;70428;71902;72924;72335;75508;77116;3200;2800;1200;4500;3000;0;1
20000;43;4;3;2;0;0;0;34213;30100;25871;21970;18669;19669;0;0;0;0;1000;53301;1
300000;34;1;2;0;0;0;-1;6451;4828;6858;8048;1701;2920;0;4004;2000;0;2920;2282;1
130000;38;0;0;0;0;0;0;100443;95794;92765;48481;47779;42362;3516;4112;2007;2516;1119;1016;1
50000;41;2;2;2;2;2;2;24064;24981;25473;25857;26298;25725;1600;1200;1100;1000;0;1948;1
60000;64;2;0;0;0;0;0;24541;25838;27022;28357;28992;24505;2000;2000;2000;1000;1000;2000;1
10000;47;-1;-1;-1;-1;-1;0;219;9110;9797;-10433;9767;9067;10400;1000;0;20200;200;0;1
110000;35;0;0;0;0;0;0;48131;73221;74341;50184;51412;49448;32123;3000;1800;2041;2069;3000;1
290000;39;0;0;0;0;2;2;296002;284025;278422;283034;284430;294131;12000;11600;12628;8000;16600;4000;1
240000;36;-1;-1;-1;0;-1;-1;7058;4786;6853;5673;7588;2737;4789;6853;113;7588;2737;0;1
130000;33;1;-2;-2;-1;0;0;0;0;0;8495;6480;0;0;0;8495;0;0;0;1
80000;47;0;0;0;0;-1;0;78415;80093;74598;34712;40452;39762;3369;1688;694;44492;1455;1365;1
150000;30;1;2;0;0;0;0;36472;33947;35518;30564;21849;25168;0;5035;5000;900;10000;7000;1
360000;33;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
90000;23;-1;0;0;2;2;2;11495;10764;11304;9601;10050;8304;1200;3000;0;2000;0;2000;1
240000;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
50000;23;2;2;0;0;0;0;32589;32583;21197;7666;4768;5685;1000;2000;1000;1000;1000;1000;1
30000;52;2;2;2;2;2;2;18499;20391;20758;21118;21632;22129;2500;1000;1000;1000;1000;0;1
50000;24;0;0;2;2;0;0;20378;23346;23670;22994;23473;23932;3300;1000;0;1000;1000;962;1
80000;24;2;0;0;0;0;0;45647;45248;33696;40092;40946;41588;2039;2000;7000;1482;2501;3082;1
50000;22;0;0;0;-1;-1;0;49334;48237;49496;10353;4337;15017;5000;2510;10371;16533;11017;698;1
20000;42;3;2;2;2;2;2;18464;19465;19649;19978;20512;20831;1600;800;950;1000;800;0;1
250000;44;-1;-1;-1;-1;-1;-1;6826;3900;4482;43546;38051;576;3924;4482;43676;38166;576;2389;1
120000;44;4;3;2;0;0;0;149229;138487;127516;124530;120937;67711;0;0;6000;5067;1548;120862;1
220000;32;0;0;0;0;0;0;203689;204943;172926;104747;180458;182435;10000;8000;6000;107000;13000;8000;1
80000;38;-1;-1;2;0;-1;2;6270;14412;12540;1261;2705;1261;19421;0;0;2705;0;1261;1
70000;27;1;2;0;0;2;2;48098;47922;51806;55625;57072;58269;881;4700;4700;2500;2300;2300;1
130000;28;2;2;2;-2;-2;-2;114144;102650;0;0;0;0;0;0;0;0;0;0;1
360000;46;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
280000;34;0;0;0;0;0;0;126305;128888;123909;124078;124489;114110;4728;4700;4210;4455;4109;4000;1
70000;28;0;0;0;0;0;0;45738;36105;27484;28526;30053;30379;4016;2000;2000;2000;2000;2000;1
50000;27;0;0;0;-1;2;0;50679;45126;37800;51457;50463;41758;2033;1900;51457;0;1642;1538;1
20000;46;-1;-1;-1;0;0;-2;780;0;1170;780;0;0;0;1170;0;0;0;0;1
100000;48;2;-1;0;0;0;0;10514;8408;5250;9360;4098;800;13008;1119;7110;110;102;0;1
90000;25;2;2;2;0;0;0;41757;42797;41814;42813;43571;46350;2001;0;2000;1600;3500;0;1
200000;49;2;2;2;2;2;2;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;1
20000;22;2;2;2;2;2;2;20439;20564;20479;19415;20540;20903;1602;900;0;1800;850;0;1
200000;42;-1;-1;-1;-1;-1;-1;1347;208;1582;3607;894;301;208;1677;3607;894;301;2457;1
50000;31;2;2;2;2;2;2;30619;31634;32317;32787;33416;34116;1800;1500;1300;1300;1400;1500;1
270000;53;2;2;2;2;2;2;211630;209812;219829;214795;228084;232680;3000;15000;0;17000;8500;0;1
20000;48;-1;-1;2;0;0;-2;390;1170;780;780;0;0;1170;0;0;0;0;0;1
140000;29;1;2;2;2;2;2;73302;74539;75724;73909;78305;76888;3000;3000;0;5763;0;6100;1
140000;34;-1;-1;-1;-1;-1;-1;711;711;711;10976;711;711;711;711;10976;711;711;291;1
120000;25;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
30000;24;1;2;2;2;0;0;27262;26545;28590;27831;28433;30257;0;2800;0;1050;2300;0;1
30000;27;0;0;0;0;0;2;20234;20476;21991;22544;24061;23428;2000;3000;2000;2000;1000;0;1
50000;28;2;0;0;0;0;0;48508;45951;44013;28094;29138;30625;2500;2000;1200;1500;2000;1500;1
300000;25;1;5;4;3;2;3;315632;309330;302869;306395;311256;305413;0;0;10000;10000;0;0;1
50000;25;3;3;2;2;2;0;26798;27274;27529;28280;27691;28278;1200;1000;1500;0;1200;1200;1
120000;28;-1;2;2;-2;-2;-2;200;200;0;0;0;0;0;0;0;0;0;0;1
80000;24;2;2;2;2;2;2;23787;23124;26700;27064;27685;27091;0;4300;1100;1200;0;2500;1
50000;24;2;2;7;7;7;7;2400;2400;2400;2400;2400;2400;0;0;0;0;0;0;1
240000;33;-1;-1;-1;0;-1;-1;1863;15172;8930;7324;10506;10625;15172;8930;0;10526;10625;11982;1
50000;24;0;0;0;-2;-2;-2;12806;13490;0;0;0;0;7522;0;0;0;0;0;1
160000;41;-1;-1;-1;-1;-1;-1;396;396;396;0;688;396;396;396;0;688;500;0;1
280000;29;-1;2;-1;-1;-1;0;7712;1171;1599;436;47613;31987;0;2013;436;47613;1472;2275;1
40000;47;2;2;2;2;0;0;31121;30343;34021;33177;33870;34537;0;4514;0;1378;1382;1427;1
60000;29;2;2;2;2;2;2;56252;57760;58250;56352;57930;16563;3000;2100;0;2801;0;3619;1
20000;40;0;0;0;0;0;0;14492;15304;16035;16517;16781;17142;1349;1080;562;500;456;218;1
170000;49;2;2;0;0;0;0;164210;159883;126712;87369;76552;78277;0;6400;3600;3000;3000;3100;1
140000;37;0;-1;0;0;0;0;3351;64555;63796;55234;52959;50617;64555;2898;1890;2000;2000;1900;1
20000;24;0;0;0;0;0;0;10085;11416;12520;12714;13059;13193;1500;1600;700;700;500;1000;1
50000;30;0;0;0;2;2;2;60762;58791;59529;55405;55904;52160;2300;4400;0;4000;0;4000;1
50000;36;2;2;2;2;2;2;32899;34076;34522;33668;35323;36588;2000;1300;0;2200;2000;1500;1
200000;29;-1;-1;-1;-1;-2;-1;8972;0;65;0;0;5162;0;65;0;0;5162;0;1
440000;47;1;-1;-1;-1;-1;-1;-6;1160;1807;-11;2220;165;1166;1891;0;2231;165;1573;1
130000;70;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
180000;28;1;2;-1;-1;-1;0;7445;1706;1600;0;22357;21541;0;1600;0;22357;1500;785;1
140000;24;0;0;0;2;2;2;125080;127751;136996;140813;142170;144587;4688;11421;7580;5000;4913;0;1
50000;29;2;2;2;0;0;2;5804;6855;6599;6577;7120;6857;1300;0;236;650;0;810;1
20000;37;0;0;2;0;0;0;17450;20358;19722;19616;19228;19878;3200;0;830;750;1000;282;1
20000;50;7;6;5;4;3;2;22858;22246;21623;21000;20388;19915;0;0;0;0;0;994;1
